accepted_family,accepted_genus,accepted_name,region_id,region_eco
Menispermaceae,Odontocarya,Odontocarya monandra,BHA,Bosques Húmedos Amazónicos
Menispermaceae,Sciadotenia,Sciadotenia mathiasiana,BHA,Bosques Húmedos Amazónicos
Menispermaceae,Sciadotenia,Sciadotenia peruviana,BHA,Bosques Húmedos Amazónicos
Monimiaceae,Mollinedia,Mollinedia simulans,BMHP,Bosques Muy Húmedos Premontanos
Monimiaceae,Mollinedia,Mollinedia simulans,BHA,Bosques Húmedos Amazónicos
Siparunaceae,Siparuna,Siparuna vasqueziana,BMHP,Bosques Muy Húmedos Premontanos
Siparunaceae,Siparuna,Siparuna vasqueziana,BHA,Bosques Húmedos Amazónicos
Moraceae,Naucleopsis,Naucleopsis velutina,BHA,Bosques Húmedos Amazónicos
Moraceae,Perebea,Perebea longepedunculata,BHA,Bosques Húmedos Amazónicos
Myristicaceae,Compsoneura,Compsoneura diazii,BMHP,Bosques Muy Húmedos Premontanos
Myristicaceae,Virola,Virola weberbaueri,BMHP,Bosques Muy Húmedos Premontanos
Myristicaceae,Virola,Virola weberbaueri,BHA,Bosques Húmedos Amazónicos
Primulaceae,Ardisia,Ardisia martinensis,BMHP,Bosques Muy Húmedos Premontanos
Primulaceae,Ardisia,Ardisia nigrovirens,BHA,Bosques Húmedos Amazónicos
Primulaceae,Cybianthus,Cybianthus candamoensis,BHA,Bosques Húmedos Amazónicos
Primulaceae,Cybianthus,Cybianthus flavovirens,BMHP,Bosques Muy Húmedos Premontanos
Primulaceae,Cybianthus,Cybianthus flavovirens,BHA,Bosques Húmedos Amazónicos
Primulaceae,Cybianthus,Cybianthus fosteri,BMHP,Bosques Muy Húmedos Premontanos
Primulaceae,Cybianthus,Cybianthus grandezii,BHA,Bosques Húmedos Amazónicos
Primulaceae,Cybianthus,Cybianthus granulosus,BHA,Bosques Húmedos Amazónicos
Primulaceae,Cybianthus,Cybianthus huampamiensis,BHA,Bosques Húmedos Amazónicos
Primulaceae,Cybianthus,Cybianthus incognitus,BHA,Bosques Húmedos Amazónicos
Primulaceae,Cybianthus,Cybianthus jensonii,BHA,Bosques Húmedos Amazónicos
Primulaceae,Cybianthus,Cybianthus nanayensis,BHA,Bosques Húmedos Amazónicos
Primulaceae,Cybianthus,Cybianthus nestorii,BHA,Bosques Húmedos Amazónicos
Primulaceae,Cybianthus,Cybianthus pseudolongifolius,BHA,Bosques Húmedos Amazónicos
Primulaceae,Cybianthus,Cybianthus tayoensis,BMHP,Bosques Muy Húmedos Premontanos
Primulaceae,Cybianthus,Cybianthus vasquezii,BHA,Bosques Húmedos Amazónicos
Primulaceae,Geissanthus,Geissanthus spectabilis,BMHM,Bosques Muy Húmedos Montanos
Primulaceae,Myrsine,Myrsine brevis,BPM,Bosques Pluviales Montanos
Primulaceae,Myrsine,Myrsine bullata,BMHM,Bosques Muy Húmedos Montanos
Primulaceae,Myrsine,Myrsine diazii,BMHM,Bosques Muy Húmedos Montanos
Primulaceae,Myrsine,Myrsine dilloniana,BPM,Bosques Pluviales Montanos
Primulaceae,Myrsine,Myrsine fosteri,BPM,Bosques Pluviales Montanos
Primulaceae,Myrsine,Myrsine fosteri,BMHM,Bosques Muy Húmedos Montanos
Primulaceae,Myrsine,Myrsine microdonta,MA,Mesoandina
Primulaceae,Myrsine,Myrsine reynelii,MA,Mesoandina
Primulaceae,Myrsine,Myrsine rivularis,BMHM,Bosques Muy Húmedos Montanos
Primulaceae,Myrsine,Myrsine sessiliflora,MA,Mesoandina
Primulaceae,Myrsine,Myrsine sessiliflora,BMHM,Bosques Muy Húmedos Montanos
Primulaceae,Myrsine,Myrsine weberbaueri,BMHP,Bosques Muy Húmedos Premontanos
Primulaceae,Myrsine,Myrsine youngii,BMHM,Bosques Muy Húmedos Montanos
Primulaceae,Stylogyne,Stylogyne aguarunana,BHA,Bosques Húmedos Amazónicos
Myrtaceae,Acca,Acca lanuginosa,MA,Mesoandina
Myrtaceae,Eugenia,Eugenia wurdackii,BHA,Bosques Húmedos Amazónicos
Myrtaceae,Calyptranthes,Calyptranthes crebra,BHA,Bosques Húmedos Amazónicos
Myrtaceae,Calyptranthes,Calyptranthes sessilis,BHA,Bosques Húmedos Amazónicos
Myrtaceae,Eugenia,Eugenia aerosa,BHA,Bosques Húmedos Amazónicos
Myrtaceae,Eugenia,Eugenia barbata,MA,Mesoandina
Myrtaceae,Eugenia,Eugenia barbata,BMHM,Bosques Muy Húmedos Montanos
Myrtaceae,Eugenia,Eugenia crucicalyx,BHA,Bosques Húmedos Amazónicos
Myrtaceae,Eugenia,Eugenia curvipilosa,MDE,Matorral Desértico
Myrtaceae,Eugenia,Eugenia discors,NA,Sin datos
Myrtaceae,Eugenia,Eugenia hexovulata,BMHP,Bosques Muy Húmedos Premontanos
Myrtaceae,Eugenia,Eugenia longicuspis,BHA,Bosques Húmedos Amazónicos
Myrtaceae,Eugenia,Eugenia malpighioides,BMHP,Bosques Muy Húmedos Premontanos
Myrtaceae,Eugenia,Eugenia micranthoides,BHA,Bosques Húmedos Amazónicos
Myrtaceae,Eugenia,Eugenia polyadena,BHA,Bosques Húmedos Amazónicos
Myrtaceae,Eugenia,Eugenia quebradensis,MDE,Matorral Desértico
Myrtaceae,Eugenia,Eugenia quebradensis,MA,Mesoandina
Myrtaceae,Eugenia,Eugenia racemiflora,NA,Sin datos
Myrtaceae,Eugenia,Eugenia scalariformis,BHA,Bosques Húmedos Amazónicos
Myrtaceae,Eugenia,Eugenia tenuimarginata,BHA,Bosques Húmedos Amazónicos
Myrtaceae,Eugenia,Eugenia tetrasticha,BHA,Bosques Húmedos Amazónicos
Myrtaceae,Eugenia,Eugenia ulei,BHA,Bosques Húmedos Amazónicos
Myrtaceae,Marlierea,Marlierea areolata,BHA,Bosques Húmedos Amazónicos
Myrtaceae,Marlierea,Marlierea imperfecta,BHA,Bosques Húmedos Amazónicos
Myrtaceae,Myrcia,Myrcia albobrunnea,BHA,Bosques Húmedos Amazónicos
Myrtaceae,Myrcia,Myrcia ambivalens,BHA,Bosques Húmedos Amazónicos
Myrtaceae,Myrcia,Myrcia atrorufa,BMHM,Bosques Muy Húmedos Montanos
Myrtaceae,Myrcia,Myrcia concava,BHA,Bosques Húmedos Amazónicos
Myrtaceae,Myrcia,Myrcia crassimarginata,BHA,Bosques Húmedos Amazónicos
Myrtaceae,Myrcia,Myrcia directa,BMHP,Bosques Muy Húmedos Premontanos
Myrtaceae,Myrcia,Myrcia madida,BHA,Bosques Húmedos Amazónicos
Myrtaceae,Myrcia,Myrcia pentagona,BHA,Bosques Húmedos Amazónicos
Myrtaceae,Myrcia,Myrcia splendens var. chrysocoma,BHA,Bosques Húmedos Amazónicos
Myrtaceae,Myrcianthes,Myrcianthes ferreyrae,DST,Desierto Semicálido Tropical
Myrtaceae,Myrcianthes,Myrcianthes lanosa,MA,Mesoandina
Myrtaceae,Myrcianthes,Myrcianthes oreophila,MA,Mesoandina
Myrtaceae,Myrcianthes,Myrcianthes oreophila,BPM,Bosques Pluviales Montanos
Myrtaceae,Myrcianthes,Myrcianthes quinqueloba,MA,Mesoandina
Myrtaceae,Myrteola,Myrteola acerosa,PAR,Páramo
Myrtaceae,Myrteola,Myrteola acerosa,BPM,Bosques Pluviales Montanos
Myrtaceae,Plinia,Plinia clausa,BHA,Bosques Húmedos Amazónicos
Myrtaceae,Psidium,Psidium fulvum,NA,Sin datos
Myrtaceae,Psidium,Psidium rostratum,DCT,Desierto Cálido Tropical
Myrtaceae,Psidium,Psidium rostratum,MDE,Matorral Desértico
Myrtaceae,Psidium,Psidium rutidocarpum,BMHP,Bosques Muy Húmedos Premontanos
Nyctaginaceae,Boerhavia,Boerhavia verbenaceae,DCT,Desierto Cálido Tropical
Nyctaginaceae,Boerhavia,Boerhavia weberbaueri,DCT,Desierto Cálido Tropical
Nyctaginaceae,Mirabilis,Mirabilis campanulata,MDE,Matorral Desértico
Nyctaginaceae,Mirabilis,Mirabilis campanulata,MA,Mesoandina
Nyctaginaceae,Mirabilis,Mirabilis weberbaueri,MDE,Matorral Desértico
Nyctaginaceae,Neea,Neea williamsii,BMHP,Bosques Muy Húmedos Premontanos
Nyctaginaceae,Neea,Neea williamsii,BHA,Bosques Húmedos Amazónicos
Ochnaceae,Ouratea,Ouratea megaphylla,BHA,Bosques Húmedos Amazónicos
Ochnaceae,Ouratea,Ouratea wallnoeferiana,BMHP,Bosques Muy Húmedos Premontanos
Ochnaceae,Perissocarpa,Perissocarpa ondox,BMHP,Bosques Muy Húmedos Premontanos
Olacaceae,Aptandra,Aptandra caudata,BHA,Bosques Húmedos Amazónicos
Oleaceae,Chionanthus,Chionanthus wurdackii,BHA,Bosques Húmedos Amazónicos
Oleaceae,Schrebera,Schrebera americana,MDE,Matorral Desértico
Onagraceae,Fuchsia,Fuchsia abrupta,BMHM,Bosques Muy Húmedos Montanos
Onagraceae,Fuchsia,Fuchsia austromontana,BPM,Bosques Pluviales Montanos
Onagraceae,Fuchsia,Fuchsia austromontana,BMHM,Bosques Muy Húmedos Montanos
Onagraceae,Fuchsia,Fuchsia ceracea,BMHM,Bosques Muy Húmedos Montanos
Onagraceae,Fuchsia,Fuchsia cestroides,BS,Bosques Secos
Onagraceae,Fuchsia,Fuchsia chloroloba,BMHM,Bosques Muy Húmedos Montanos
Onagraceae,Fuchsia,Fuchsia confertifolia,BMHM,Bosques Muy Húmedos Montanos
Onagraceae,Fuchsia,Fuchsia coriacifolia,BMHM,Bosques Muy Húmedos Montanos
Onagraceae,Fuchsia,Fuchsia ferreyrae,BMHM,Bosques Muy Húmedos Montanos
Onagraceae,Fuchsia,Fuchsia fontinalis,BMHM,Bosques Muy Húmedos Montanos
Onagraceae,Fuchsia,Fuchsia huanucoensis,BMHM,Bosques Muy Húmedos Montanos
Onagraceae,Fuchsia,Fuchsia inflata,BMHM,Bosques Muy Húmedos Montanos
Onagraceae,Fuchsia,Fuchsia llewelynii,BMHM,Bosques Muy Húmedos Montanos
Onagraceae,Fuchsia,Fuchsia macropetala,BMHM,Bosques Muy Húmedos Montanos
Onagraceae,Fuchsia,Fuchsia mathewsii,BPM,Bosques Pluviales Montanos
Onagraceae,Fuchsia,Fuchsia mathewsii,BMHM,Bosques Muy Húmedos Montanos
Onagraceae,Fuchsia,Fuchsia ovalis,BPM,Bosques Pluviales Montanos
Onagraceae,Fuchsia,Fuchsia ovalis,BMHM,Bosques Muy Húmedos Montanos
Onagraceae,Fuchsia,Fuchsia ovalis,BMHP,Bosques Muy Húmedos Premontanos
Onagraceae,Fuchsia,Fuchsia pachyrrhiza,MA,Mesoandina
Onagraceae,Fuchsia,Fuchsia pilosa,BMHM,Bosques Muy Húmedos Montanos
Onagraceae,Fuchsia,Fuchsia rivularis,BMHM,Bosques Muy Húmedos Montanos
Onagraceae,Fuchsia,Fuchsia sanmartina,BPM,Bosques Pluviales Montanos
Onagraceae,Fuchsia,Fuchsia sanmartina,BMHM,Bosques Muy Húmedos Montanos
Onagraceae,Fuchsia,Fuchsia simplicicaulis,BMHM,Bosques Muy Húmedos Montanos
Onagraceae,Fuchsia,Fuchsia tincta,BPM,Bosques Pluviales Montanos
Onagraceae,Fuchsia,Fuchsia tincta,BMHM,Bosques Muy Húmedos Montanos
Onagraceae,Fuchsia,Fuchsia vargasiana,BMHM,Bosques Muy Húmedos Montanos
Onagraceae,Fuchsia,Fuchsia wurdackii,BMHM,Bosques Muy Húmedos Montanos
Onagraceae,Oenothera,Oenothera featherstonei,DST,Desierto Semicálido Tropical
Onagraceae,Oenothera,Oenothera featherstonei,MDE,Matorral Desértico
Onagraceae,Oenothera,Oenothera featherstonei,MA,Mesoandina
Orchidaceae,Acianthera,Acianthera carinata,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Acianthera,Acianthera tokachii,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Benzingia,Benzingia hajekii,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Benzingia,Benzingia jarae,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Ada,Ada bennettiorum,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Ada,Ada bennettiorum,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Brassia,Brassia davidii,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Brassia,Brassia rolandoi,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Altensteinia,Altensteinia elliptica,PSH,Puna Húmeda y Seca
Orchidaceae,Altensteinia,Altensteinia longispicata,MA,Mesoandina
Orchidaceae,Altensteinia,Altensteinia longispicata,PSH,Puna Húmeda y Seca
Orchidaceae,Anacheilium,Anacheilium fuscum,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Anacheilium,Anacheilium fuscum,BPM,Bosques Pluviales Montanos
Orchidaceae,Stelis,Stelis candida,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Stelis,Stelis candida,BPM,Bosques Pluviales Montanos
Orchidaceae,Ancipitia,Ancipitia furcifera,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Baskervilla,Baskervilla machupicchuensis,BPM,Bosques Pluviales Montanos
Orchidaceae,Batemannia,Batemannia wolteriana,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Brachionidium,Brachionidium arethusa,BPM,Bosques Pluviales Montanos
Orchidaceae,Brachionidium,Brachionidium furfuraceum,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Brachionidium,Brachionidium gonzalesii,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Brachionidium,Brachionidium machupicchuense,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Brachionidium,Brachionidium quatuor,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Brachionidium,Brachionidium yanachagaensis,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Brassia,Brassia aurorae,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Brassia,Brassia cauliformis,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Brassia,Brassia filomenoi,NA,Sin datos
Orchidaceae,Brassia,Brassia koehlerorum,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Brassia,Brassia pascoensis,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Brassia,Brassia peruviana,MA,Mesoandina
Orchidaceae,Buchtienia,Buchtienia rosea,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Buesiella,Buesiella suarezii,BPM,Bosques Pluviales Montanos
Orchidaceae,Bulbophyllum,Bulbophyllum incarum,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Bulbophyllum,Bulbophyllum incarum,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Bulbophyllum,Bulbophyllum machupicchuense,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Bulbophyllum,Bulbophyllum machupicchuense,BPM,Bosques Pluviales Montanos
Orchidaceae,Campylocentrum,Campylocentrum huebnerioides,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Catasetum,Catasetum adremedium,BHA,Bosques Húmedos Amazónicos
Orchidaceae,Catasetum,Catasetum cotylicheilum,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Catasetum,Catasetum fernandezii,NA,Sin datos
Orchidaceae,Catasetum,Catasetum hillsii,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Catasetum,Catasetum jarae,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Catasetum,Catasetum lanxiforme,BHA,Bosques Húmedos Amazónicos
Orchidaceae,Catasetum,Catasetum monzonensis,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Catasetum,Catasetum moorei,BHA,Bosques Húmedos Amazónicos
Orchidaceae,Catasetum,Catasetum multifissum,BHA,Bosques Húmedos Amazónicos
Orchidaceae,Catasetum,Catasetum nanayanum,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Catasetum,Catasetum nanayanum,BHA,Bosques Húmedos Amazónicos
Orchidaceae,Catasetum,Catasetum peruvianum,BHA,Bosques Húmedos Amazónicos
Orchidaceae,Catasetum,Catasetum pleidactylon,BHA,Bosques Húmedos Amazónicos
Orchidaceae,Catasetum,Catasetum purusense,BHA,Bosques Húmedos Amazónicos
Orchidaceae,Catasetum,Catasetum pusillum,BHA,Bosques Húmedos Amazónicos
Orchidaceae,Catasetum,Catasetum schunkei,BHA,Bosques Húmedos Amazónicos
Orchidaceae,Catasetum,Catasetum schweinfurthii,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Catasetum,Catasetum tenuiglossum,BHA,Bosques Húmedos Amazónicos
Orchidaceae,Catasetum,Catasetum transversicallosum,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Catasetum,Catasetum trautmannii,NA,Sin datos
Orchidaceae,Cattleya,Cattleya mooreana,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Chaubardiella,Chaubardiella delcastilloi,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Chaubardiella,Chaubardiella serrulatum,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Chloraea,Chloraea densipapillosa,MA,Mesoandina
Orchidaceae,Chloraea,Chloraea multilineolata,MA,Mesoandina
Orchidaceae,Chloraea,Chloraea pavonii,DST,Desierto Semicálido Tropical
Orchidaceae,Chloraea,Chloraea pavonii,MDE,Matorral Desértico
Orchidaceae,Chloraea,Chloraea pavonii,MA,Mesoandina
Orchidaceae,Chloraea,Chloraea septentrionalis,MA,Mesoandina
Orchidaceae,Chloraea,Chloraea septentrionalis,MDE,Matorral Desértico
Orchidaceae,Chondrorhyncha,Chondrorhyncha aurantiaca,NA,Sin datos
Orchidaceae,Chondroscaphe,Chondroscaphe plicata,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Cischweinfia,Cischweinfia parva,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Cleistes,Cleistes vargasii,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Cochlioda,Cochlioda densiflora,NA,Sin datos
Orchidaceae,Cochlioda,Cochlioda chasei,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Cochlioda,Cochlioda densiflora,BPM,Bosques Pluviales Montanos
Orchidaceae,Cochlioda,Cochlioda densiflora,BPM,Bosques Pluviales Montanos
Orchidaceae,Coryanthes,Coryanthes alborosea,BHA,Bosques Húmedos Amazónicos
Orchidaceae,Coryanthes,Coryanthes bicalcarata,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Coryanthes,Coryanthes macrocorys,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Coryanthes,Coryanthes seegeri,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Coryanthes,Coryanthes trifoliata,BHA,Bosques Húmedos Amazónicos
Orchidaceae,Coryanthes,Coryanthes verrucolineata,BHA,Bosques Húmedos Amazónicos
Orchidaceae,Cranichis,Cranichis calva,MA,Mesoandina
Orchidaceae,Cranichis,Cranichis calva,BPM,Bosques Pluviales Montanos
Orchidaceae,Cranichis,Cranichis calva,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Cranichis,Cranichis foliosa,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Stelis,Stelis retusiloba,BPM,Bosques Pluviales Montanos
Orchidaceae,Stelis,Stelis virgata,BS,Bosques Secos
Orchidaceae,Cyclopogon,Cyclopogon glabrescens,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Cycnoches,Cycnoches bennettii,BS,Bosques Secos
Orchidaceae,Cycnoches,Cycnoches christensonii,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Cycnoches,Cycnoches cooperi,BHA,Bosques Húmedos Amazónicos
Orchidaceae,Cycnoches,Cycnoches cooperi,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Cycnoches,Cycnoches cooperi var. villenae,NA,Sin datos
Orchidaceae,Cycnoches,Cycnoches farnsworthianum,BHA,Bosques Húmedos Amazónicos
Orchidaceae,Cycnoches,Cycnoches jarae,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Cycnoches,Cycnoches quatuorcristis,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Cycnoches,Cycnoches schmidtianum,NA,Sin datos
Orchidaceae,Maxillaria,Maxillaria stumpflei,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Cyrtochilum,Cyrtochilum cinereobrunneum,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Cyrtochilum,Cyrtochilum confusum,MA,Mesoandina
Orchidaceae,Cyrtochilum,Cyrtochilum cordatum,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Cyrtochilum,Cyrtochilum cordatum,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Cyrtochilum,Cyrtochilum davisii,BHA,Bosques Húmedos Amazónicos
Orchidaceae,Cyrtochilum,Cyrtochilum hastatum,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Cyrtochilum,Cyrtochilum incarum,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Cyrtochilum,Cyrtochilum ligulatum,BPM,Bosques Pluviales Montanos
Orchidaceae,Cyrtochilum,Cyrtochilum ligulatum,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Cyrtochilum,Cyrtochilum mezae,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Cyrtochilum,Cyrtochilum minax,BPM,Bosques Pluviales Montanos
Orchidaceae,Cyrtochilum,Cyrtochilum minax,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Cyrtochilum,Cyrtochilum miradorense,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Cyrtochilum,Cyrtochilum ornatum,BPM,Bosques Pluviales Montanos
Orchidaceae,Cyrtochilum,Cyrtochilum patens,NA,Sin datos
Orchidaceae,Cyrtochilum,Cyrtochilum plurituberculatum,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Cyrtochilum,Cyrtochilum pusillum,BHA,Bosques Húmedos Amazónicos
Orchidaceae,Cyrtochilum,Cyrtochilum schildhaueri,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Cyrtochilum,Cyrtochilum stegasaurum,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Cyrtochilum,Cyrtochilum villenaorum,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Cyrtochilum,Cyrtochilum volubile,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Cyrtochilum,Cyrtochilum volubile,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Dichaea,Dichaea alcantarae,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Dichaea,Dichaea calyculata,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Dichaea,Dichaea delcastilloi,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Dichaea,Dichaea humilis,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Dichaea,Dichaea hutchisonii,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Dichaea,Dichaea longipedunculata,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Dichaea,Dichaea peruviensis,NA,Sin datos
Orchidaceae,Dimerandra,Dimerandra tarapotana,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Dracula,Dracula barrowii,NA,Sin datos
Orchidaceae,Dracula,Dracula deniseana,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Dracula,Dracula janetiae,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Dracula,Dracula leonum,NA,Sin datos
Orchidaceae,Dressleria,Dressleria bennettii,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Elleanthus,Elleanthus caveroi,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Elleanthus,Elleanthus hirsutis,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Elleanthus,Elleanthus koehleri,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Elleanthus,Elleanthus koehleri,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Elleanthus,Elleanthus koehleri,BS,Bosques Secos
Orchidaceae,Elleanthus,Elleanthus laxifoliatus,MA,Mesoandina
Orchidaceae,Elleanthus,Elleanthus porphyrocephalus,BPM,Bosques Pluviales Montanos
Orchidaceae,Elleanthus,Elleanthus wallnoeferi,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Elongatia,Elongatia sijmii,NA,Sin datos
Orchidaceae,Eloyella,Eloyella bifida,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Encyclia,Encyclia pilosa,BHA,Bosques Húmedos Amazónicos
Orchidaceae,Encyclia,Encyclia sclerocladia,NA,Sin datos
Orchidaceae,Encyclia,Encyclia trautmannii,NA,Sin datos
Orchidaceae,Epidendrum,Epidendrum adenoglossum,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Epidendrum,Epidendrum albifloroides,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Epidendrum,Epidendrum albifloroides,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Epidendrum,Epidendrum amaruense,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Epidendrum,Epidendrum ampliracemum,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Epidendrum,Epidendrum apaganoides,BMHP,Bosques Muy Húmedos Premontanos
Orchidaceae,Epidendrum,Epidendrum appendiculatum,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Epidendrum,Epidendrum ardens,MA,Mesoandina
Orchidaceae,Epidendrum,Epidendrum ardens,BPM,Bosques Pluviales Montanos
Orchidaceae,Epidendrum,Epidendrum ardens,BMHM,Bosques Muy Húmedos Montanos
Orchidaceae,Epidendrum,Epidendrum azulensis,BMHP,Bosques Muy Húmedos Premontanos
